일자,시가,고가,저가,종가,거래량,종합주가지수,투자자-개인(수량),투자자-외국인(수량),투자자-기관(수량),외국인보유비중,공매도수량,체결강도
1980-01-05,81,82,76,80,"1,095,595",100.15,0,0,0,0.00,,0
1980-01-12,83,98,83,89,"15,220,439",103.64,0,0,0,0.00,,0
1980-01-19,91,92,81,89,"9,628,724",101.15,0,0,0,0.00,,0
1980-01-26,89,92,87,90,"7,406,229",102.83,0,0,0,0.00,,0
1980-02-02,91,95,88,92,"8,079,239",105.30,0,0,0,0.00,,0
1980-02-09,93,94,90,90,"6,084,209",103.97,0,0,0,0.00,,0
1980-02-16,90,97,90,97,"4,557,678",106.08,0,0,0,0.00,,0
1980-02-23,97,100,95,98,"7,860,119",104.69,0,0,0,0.00,,0
1980-02-29,98,99,93,95,"7,148,503",103.74,0,0,0,0.00,,0
1980-03-08,87,88,81,86,"4,569,156",103.89,0,0,0,0.00,,0
1980-03-15,87,92,84,92,"6,659,137",104.16,0,0,0,0.00,,0
1980-03-22,91,102,90,101,"14,592,297",104.58,0,0,0,0.00,,0
1980-03-29,104,114,103,106,"28,967,565",104.90,0,0,0,0.00,,0
1980-04-04,107,119,103,118,"19,347,187",107.40,0,0,0,0.00,,0
1980-04-12,116,126,114,116,"37,351,487",111.68,0,0,0,0.00,,0
1980-04-19,118,136,114,136,"28,842,355",114.68,0,0,0,0.00,,0
1980-04-26,133,136,121,123,"30,542,094",118.21,0,0,0,0.00,,0
1980-05-03,122,122,115,116,"15,627,375",118.33,0,0,0,0.00,,0
1980-05-10,116,118,104,105,"11,487,065",116.43,0,0,0,0.00,,0
1980-05-17,106,109,92,105,"15,817,279",115.03,0,0,0,0.00,,0
1980-05-24,98,104,92,103,"12,570,140",113.84,0,0,0,0.00,,0
1980-05-31,98,115,97,113,"13,568,698",116.43,0,0,0,0.00,,0
1980-06-07,115,115,99,102,"8,442,349",113.43,0,0,0,0.00,,0
1980-06-14,103,105,97,101,"7,117,200",112.87,0,0,0,0.00,,0
1980-06-21,102,110,99,102,"7,708,822",112.77,0,0,0,0.00,,0
1980-06-28,101,105,97,104,"6,491,145",113.12,0,0,0,0.00,,0
1980-07-05,104,104,97,97,"4,424,120",111.92,0,0,0,0.00,,0
1980-07-12,97,98,90,92,"8,595,733",111.01,0,0,0,0.00,,0
1980-07-19,92,92,83,88,"8,542,520",110.88,0,0,0,0.00,,0
1980-07-26,88,90,85,88,"4,274,910",111.32,0,0,0,0.00,,0
1980-08-02,89,94,87,91,"7,984,285",112.15,0,0,0,0.00,,0
1980-08-09,89,90,86,87,"3,774,067",111.66,0,0,0,0.00,,0
1980-08-16,86,86,75,79,"5,327,726",107.20,0,0,0,0.00,,0
1980-08-23,80,89,80,83,"10,375,816",111.90,0,0,0,0.00,,0
1980-08-30,84,87,79,83,"6,533,925",112.65,0,0,0,0.00,,0
1980-09-06,82,85,78,80,"5,337,117",113.72,0,0,0,0.00,,0
1980-09-13,80,80,75,80,"8,389,136",112.12,0,0,0,0.00,,0
1980-09-20,79,85,75,82,"11,814,700",110.64,0,0,0,0.00,,0
1980-09-27,82,90,81,89,"21,785,672",111.47,0,0,0,0.00,,0
1980-10-04,89,90,81,83,"7,932,116",108.95,0,0,0,0.00,,0
1980-10-11,82,85,79,84,"7,613,871",109.34,0,0,0,0.00,,0
1980-10-18,86,87,79,80,"7,696,301",110.26,0,0,0,0.00,,0
1980-10-25,79,80,76,78,"5,328,769",108.89,0,0,0,0.00,,0
1980-11-01,76,76,71,74,"10,215,129",105.48,0,0,0,0.00,,0
1980-11-08,76,79,69,79,"12,299,892",107.15,0,0,0,0.00,,0
1980-11-15,80,86,73,78,"27,018,449",104.60,0,0,0,0.00,,0
1980-11-22,78,80,75,78,"9,457,603",105.17,0,0,0,0.00,,0
1980-11-29,78,85,77,83,"25,547,219",106.93,0,0,0,0.00,,0
1980-12-06,83,84,78,80,"8,304,618",106.60,0,0,0,0.00,,0
1980-12-13,80,80,72,73,"13,249,408",105.31,0,0,0,0.00,,0
1980-12-20,73,74,69,73,"12,656,744",106.11,0,0,0,0.00,,0
1980-12-24,73,73,69,70,"5,125,303",106.87,0,0,0,0.00,,0
1981-01-10,72,76,71,76,"7,920,638",97.60,0,0,0,0.00,,0
1981-01-17,77,88,75,79,"26,985,058",106.70,0,0,0,0.00,,0
1981-01-24,80,81,74,76,"13,301,582",106.80,0,0,0,0.00,,0
1981-01-31,76,78,72,76,"10,708,670",105.70,0,0,0,0.00,,0
1981-02-07,76,78,73,76,"9,804,019",106.00,0,0,0,0.00,,0
1981-02-14,77,77,72,73,"5,246,339",104.70,0,0,0,0.00,,0
1981-02-21,73,73,68,69,"10,232,867",103.80,0,0,0,0.00,,0
1981-02-28,69,69,65,67,"9,296,915",104.10,0,0,0,0.00,,0
1981-03-07,67,67,61,62,"10,006,445",103.10,0,0,0,0.00,,0
1981-03-14,62,67,62,67,"6,202,116",104.70,0,0,0,0.00,,0
1981-03-21,68,70,64,66,"11,065,520",106.00,0,0,0,0.00,,0
1981-03-28,66,67,62,66,"10,872,487",106.60,0,0,0,0.00,,0
1981-04-04,67,67,63,67,"12,417,799",110.50,0,0,0,0.00,,0
1981-04-11,67,71,65,70,"14,173,884",111.80,0,0,0,0.00,,0
1981-04-18,71,71,66,69,"8,174,190",111.80,0,0,0,0.00,,0
1981-04-25,69,70,67,69,"9,370,999",113.50,0,0,0,0.00,,0
1981-05-02,69,79,69,73,"28,670,190",123.50,0,0,0,0.00,,0
1981-05-09,73,74,69,71,"6,889,733",118.80,0,0,0,0.00,,0
1981-05-16,70,73,70,71,"5,351,725",121.50,0,0,0,0.00,,0
1981-05-23,71,75,71,72,"9,857,235",120.50,0,0,0,0.00,,0
1981-05-30,72,84,72,80,"30,521,227",126.30,0,0,0,0.00,,0
1981-06-05,81,90,80,89,"37,490,263",128.30,0,0,0,0.00,,0
1981-06-13,91,96,88,93,"42,024,989",137.60,0,0,0,0.00,,0
1981-06-20,93,97,86,92,"23,517,757",139.80,0,0,0,0.00,,0
1981-06-27,92,92,89,91,"16,268,039",144.50,0,0,0,0.00,,0
1981-07-04,92,103,89,98,"34,044,873",157.80,0,0,0,0.00,,0
1981-07-11,98,115,94,103,"32,662,335",160.30,0,0,0,0.00,,0
1981-07-18,107,108,95,99,"17,459,630",158.69,0,0,0,0.00,,0
1981-07-25,99,100,92,95,"10,040,876",149.40,0,0,0,0.00,,0
1981-08-01,95,95,89,92,"8,394,352",148.30,0,0,0,0.00,,0
1981-08-08,92,104,92,102,"15,724,414",151.19,0,0,0,0.00,,0
1981-08-14,102,102,94,96,"10,384,165",142.40,0,0,0,0.00,,0
1981-08-22,103,103,96,97,"8,969,280",144.10,0,0,0,0.00,,0
1981-08-29,97,98,92,94,"6,370,107",141.50,0,0,0,0.00,,0
1981-09-05,93,101,92,100,"6,452,539",144.50,0,0,0,0.00,,0
1981-09-11,103,106,101,104,"19,850,118",145.60,0,0,0,0.00,,0
1981-09-19,105,106,99,100,"7,620,130",143.40,0,0,0,0.00,,0
1981-09-26,100,100,94,94,"5,414,331",138.90,0,0,0,0.00,,0
1981-10-02,95,95,90,95,"5,767,009",136.30,0,0,0,0.00,,0
1981-10-10,99,103,91,93,"6,324,197",138.69,0,0,0,0.00,,0
1981-10-17,93,94,86,86,"3,564,338",131.80,0,0,0,0.00,,0
1981-10-24,86,87,81,82,"5,944,390",129.10,0,0,0,0.00,,0
1981-10-31,82,83,74,77,"7,774,557",123.00,0,0,0,0.00,,0
1981-11-07,78,86,72,73,"4,191,436",124.60,0,0,0,0.00,,0
1981-11-14,74,74,68,71,"4,361,515",124.80,0,0,0,0.00,,0
1981-11-21,71,82,70,79,"6,299,154",133.80,0,0,0,0.00,,0
1981-11-28,77,85,75,76,"6,544,360",132.19,0,0,0,0.00,,0
1981-12-05,78,78,73,73,"2,304,923",130.10,0,0,0,0.00,,0
1981-12-12,73,74,72,73,"2,650,297",129.19,0,0,0,0.00,,0
1981-12-19,73,79,73,78,"6,397,236",128.60,0,0,0,0.00,,0
1981-12-24,78,83,78,81,"7,979,070",131.30,0,0,0,0.00,,0
1982-01-09,83,94,80,93,"11,950,344",129.22,0,0,0,0.00,,0
1982-01-16,95,96,90,92,"20,884,153",125.84,0,0,0,0.00,,0
1982-01-23,92,93,90,91,"7,560,655",125.96,0,0,0,0.00,,0
1982-01-30,92,93,91,92,"4,319,777",125.65,0,0,0,0.00,,0
1982-02-06,94,99,91,97,"13,413,227",124.09,0,0,0,0.00,,0
1982-02-13,99,102,97,100,"22,492,069",126.45,0,0,0,0.00,,0
1982-02-20,102,110,100,108,"31,211,974",125.87,0,0,0,0.00,,0
1982-02-27,108,111,100,110,"22,361,641",128.78,0,0,0,0.00,,0
1982-03-06,111,117,108,115,"37,577,911",134.47,0,0,0,0.00,,0
1982-03-13,113,118,108,108,"20,396,872",129.72,0,0,0,0.00,,0
1982-03-20,109,109,99,102,"19,181,282",125.58,0,0,0,0.00,,0
1982-03-27,101,105,101,102,"11,726,008",128.55,0,0,0,0.00,,0
1982-04-03,104,107,97,103,"13,270,278",126.73,0,0,0,0.00,,0
1982-04-10,102,102,92,92,"8,424,612",124.26,0,0,0,0.00,,0
1982-04-17,92,94,85,86,"12,385,453",121.65,0,0,0,0.00,,0
1982-04-24,83,91,81,90,"17,406,414",122.35,0,0,0,0.00,,0
1982-04-30,90,90,84,87,"7,044,161",121.40,0,0,0,0.00,,0
1982-05-08,86,86,78,82,"12,538,837",116.41,0,0,0,0.00,,0
1982-05-15,83,83,72,78,"18,685,654",107.94,0,0,0,0.00,,0
1982-05-22,83,89,80,85,"26,180,578",117.39,0,0,0,0.00,,0
1982-05-29,84,84,80,82,"9,420,040",114.73,0,0,0,0.00,,0
1982-06-05,82,92,81,89,"27,985,704",119.01,0,0,0,0.00,,0
1982-06-12,89,96,88,93,"33,020,228",117.74,0,0,0,0.00,,0
1982-06-19,95,97,87,88,"28,183,954",115.54,0,0,0,0.00,,0
1982-06-26,87,89,83,89,"14,726,899",115.48,0,0,0,0.00,,0
1982-07-03,93,107,93,106,"50,258,656",123.43,0,0,0,0.00,,0
1982-07-10,99,102,91,97,"42,184,632",119.04,0,0,0,0.00,,0
1982-07-16,97,101,97,101,"18,882,862",121.80,0,0,0,0.00,,0
1982-07-24,100,101,97,97,"9,240,569",122.31,0,0,0,0.00,,0
1982-07-31,97,101,97,100,"8,561,300",125.08,0,0,0,0.00,,0
1982-08-07,101,101,95,95,"6,525,578",124.95,0,0,0,0.00,,0
1982-08-14,94,99,92,96,"11,870,002",127.11,0,0,0,0.00,,0
1982-08-21,93,94,89,92,"13,154,458",123.77,0,0,0,0.00,,0
1982-08-28,91,91,87,90,"5,404,939",122.97,0,0,0,0.00,,0
1982-09-04,89,89,83,83,"7,099,461",119.51,0,0,0,0.00,,0
1982-09-11,82,84,79,81,"10,830,750",117.85,0,0,0,0.00,,0
1982-09-18,81,82,80,81,"6,170,814",116.99,0,0,0,0.00,,0
1982-09-25,81,81,78,79,"6,759,305",116.64,0,0,0,0.00,,0
1982-09-30,79,84,79,84,"3,708,330",119.71,0,0,0,0.00,,0
1982-10-08,84,86,81,83,"6,355,501",120.28,0,0,0,0.00,,0
1982-10-16,83,84,80,80,"6,200,028",117.60,0,0,0,0.00,,0
1982-10-23,80,82,77,79,"4,354,210",117.50,0,0,0,0.00,,0
1982-10-30,78,85,78,85,"10,276,692",121.91,0,0,0,0.00,,0
1982-11-06,87,90,85,86,"14,826,025",121.74,0,0,0,0.00,,0
1982-11-13,86,88,85,86,"5,887,001",123.45,0,0,0,0.00,,0
1982-11-20,86,87,82,83,"5,274,511",122.08,0,0,0,0.00,,0
1982-11-27,82,84,82,83,"6,033,081",123.23,0,0,0,0.00,,0
1982-12-04,84,86,83,84,"6,704,003",125.90,0,0,0,0.00,,0
1982-12-11,84,84,82,83,"8,431,916",126.98,0,0,0,0.00,,0
1982-12-18,82,86,81,85,"8,026,024",127.48,0,0,0,0.00,,0
1982-12-24,85,88,84,88,"10,439,466",128.99,0,0,0,0.00,,0
1983-01-08,86,93,86,88,"17,102,780",120.71,0,0,0,0.00,,0
1983-01-15,89,95,88,94,"21,299,434",120.86,0,0,0,0.00,,0
1983-01-22,96,97,88,90,"13,594,783",118.91,0,0,0,0.00,,0
1983-01-29,89,89,83,85,"5,210,862",118.42,0,0,0,0.00,,0
1983-02-05,85,88,84,86,"4,825,838",119.18,0,0,0,0.00,,0
1983-02-12,87,90,86,89,"6,481,754",121.73,0,0,0,0.00,,0
1983-02-19,89,90,87,88,"5,056,434",123.30,0,0,0,0.00,,0
1983-02-26,88,89,87,87,"5,583,364",123.90,0,0,0,0.00,,0
1983-03-05,88,88,86,86,"3,114,623",122.59,0,0,0,0.00,,0
1983-03-12,85,85,84,84,"1,769,646",121.39,0,0,0,0.00,,0
1983-03-19,84,85,83,85,"2,447,872",120.22,0,0,0,0.00,,0
1983-03-26,84,84,81,84,"2,873,589",120.05,0,0,0,0.00,,0
1983-04-02,84,86,84,84,"3,789,718",120.06,0,0,0,0.00,,0
1983-04-09,84,84,82,83,"2,796,378",120.85,0,0,0,0.00,,0
1983-04-16,84,92,83,91,"6,817,737",126.57,0,0,0,0.00,,0
1983-04-23,90,92,88,88,"19,090,503",128.59,0,0,0,0.00,,0
1983-04-30,88,95,88,95,"14,567,256",131.44,0,0,0,0.00,,0
1983-05-07,99,103,96,102,"27,321,041",133.94,0,0,0,0.00,,0
1983-05-14,103,104,92,93,"22,825,967",126.74,0,0,0,0.00,,0
1983-05-21,92,92,89,90,"8,233,666",125.46,0,0,0,0.00,,0
1983-05-28,89,95,88,94,"7,356,144",126.17,0,0,0,0.00,,0
1983-06-04,93,94,90,91,"7,747,428",124.48,0,0,0,0.00,,0
1983-06-11,91,91,87,88,"9,747,676",121.89,0,0,0,0.00,,0
1983-06-18,88,93,88,91,"4,817,491",123.53,0,0,0,0.00,,0
1983-06-25,91,96,91,95,"8,996,410",124.75,0,0,0,0.00,,0
1983-07-02,97,98,92,92,"8,408,960",122.08,0,0,0,0.00,,0
1983-07-09,92,94,91,93,"4,903,051",122.51,0,0,0,0.00,,0
1983-07-16,94,94,92,93,"2,340,399",121.90,0,0,0,0.00,,0
1983-07-23,95,97,93,95,"5,076,260",124.14,0,0,0,0.00,,0
1983-07-30,95,95,94,94,"4,558,721",125.04,0,0,0,0.00,,0
1983-08-06,94,95,93,94,"3,711,461",124.27,0,0,0,0.00,,0
1983-08-13,94,96,92,94,"4,352,123",122.64,0,0,0,0.00,,0
1983-08-20,94,94,91,92,"5,639,711",121.63,0,0,0,0.00,,0
1983-08-27,93,95,91,92,"4,228,999",119.21,0,0,0,0.00,,0
1983-09-03,92,93,89,90,"3,650,941",117.55,0,0,0,0.00,,0
1983-09-10,90,94,89,89,"7,753,690",120.28,0,0,0,0.00,,0
1983-09-17,89,89,86,89,"3,775,109",119.53,0,0,0,0.00,,0
1983-09-24,89,89,88,88,"3,665,550",118.87,0,0,0,0.00,,0
1983-09-30,86,88,86,88,"4,333,342",117.71,0,0,0,0.00,,0
1983-10-08,88,89,76,77,"6,662,267",116.63,0,0,0,0.00,,0
1983-10-15,75,83,75,82,"7,778,732",119.29,0,0,0,0.00,,0
1983-10-22,82,84,82,84,"7,047,291",118.67,0,0,0,0.00,,0
1983-10-29,84,84,80,84,"5,536,410",119.85,0,0,0,0.00,,0
1983-11-05,83,90,83,85,"15,112,966",120.85,0,0,0,0.00,,0
1983-11-12,85,86,84,85,"3,474,603",120.71,0,0,0,0.00,,0
1983-11-19,84,87,81,84,"2,344,573",119.39,0,0,0,0.00,,0
1983-11-26,84,84,83,83,"3,807,456",117.74,0,0,0,0.00,,0
1983-12-03,83,86,83,84,"5,828,570",117.04,0,0,0,0.00,,0
1983-12-10,84,86,84,85,"3,384,868",119.07,0,0,0,0.00,,0
1983-12-17,85,87,85,87,"11,622,709",120.64,0,0,0,0.00,,0
1983-12-24,87,87,86,86,"4,869,662",121.21,0,0,0,0.00,,0
1984-01-07,85,85,81,81,"1,978,333",115.25,0,0,0,0.00,,0
1984-01-14,82,90,82,86,"13,113,765",118.15,0,0,0,0.00,,0
1984-01-21,87,88,84,87,"18,748,259",118.38,0,0,0,0.00,,0
1984-01-28,87,94,87,94,"24,991,073",122.50,0,0,0,0.00,,0
1984-02-04,94,97,92,97,"29,030,173",129.06,0,0,0,0.00,,0
1984-02-11,102,104,94,102,"42,813,818",131.08,0,0,0,0.00,,0
1984-02-18,104,106,98,98,"26,251,530",130.63,0,0,0,0.00,,0
1984-02-25,99,100,95,99,"16,874,268",130.53,0,0,0,0.00,,0
1984-03-03,98,98,93,93,"7,080,680",128.32,0,0,0,0.00,,0
1984-03-09,92,94,87,89,"8,946,326",127.37,0,0,0,0.00,,0
1984-03-17,90,91,86,89,"8,557,127",127.93,0,0,0,0.00,,0
1984-03-24,88,91,87,91,"5,569,800",130.72,0,0,0,0.00,,0
1984-03-31,91,93,88,90,"9,188,399",133.35,0,0,0,0.00,,0
1984-04-07,90,93,90,90,"11,841,830",135.30,0,0,0,0.00,,0
1984-04-14,89,90,87,90,"7,795,427",133.36,0,0,0,0.00,,0
1984-04-21,89,89,87,88,"3,586,250",131.38,0,0,0,0.00,,0
1984-04-28,87,92,87,90,"8,605,125",134.61,0,0,0,0.00,,0
1984-05-04,90,92,89,90,"11,625,841",134.72,0,0,0,0.00,,0
1984-05-12,90,90,83,85,"3,770,936",131.11,0,0,0,0.00,,0
1984-05-19,84,89,81,88,"7,019,118",130.83,0,0,0,0.00,,0
1984-05-26,89,93,86,92,"9,532,729",131.29,0,0,0,0.00,,0
1984-06-02,92,96,92,96,"11,382,722",132.16,0,0,0,0.00,,0
1984-06-09,97,100,95,99,"12,549,272",134.85,0,0,0,0.00,,0
1984-06-16,99,100,90,94,"6,884,516",135.87,0,0,0,0.00,,0
1984-06-23,93,93,89,90,"2,797,420",132.36,0,0,0,0.00,,0
1984-06-30,88,97,88,94,"5,053,306",130.28,0,0,0,0.00,,0
1984-07-07,94,99,92,99,"7,413,532",134.41,0,0,0,0.00,,0
1984-07-14,100,100,94,94,"4,992,786",132.68,0,0,0,0.00,,0
1984-07-21,94,95,92,94,"5,327,727",133.88,0,0,0,0.00,,0
1984-07-28,93,96,88,93,"9,766,456",134.82,0,0,0,0.00,,0
1984-08-04,94,97,93,97,"13,113,765",136.24,0,0,0,0.00,,0
1984-08-11,97,98,95,96,"7,343,623",135.40,0,0,0,0.00,,0
1984-08-18,95,99,94,96,"10,772,319",134.86,0,0,0,0.00,,0
1984-08-25,96,96,88,90,"14,147,798",134.32,0,0,0,0.00,,0
1984-09-01,89,95,89,95,"5,501,978",136.11,0,0,0,0.00,,0
1984-09-08,94,95,88,92,"2,849,591",136.76,0,0,0,0.00,,0
1984-09-15,87,87,80,81,"8,826,331",135.31,0,0,0,0.00,,0
1984-09-22,81,82,77,77,"8,922,327",132.79,0,0,0,0.00,,0
1984-09-29,77,82,76,81,"6,069,601",134.13,0,0,0,0.00,,0
1984-10-06,82,82,80,82,"1,637,132",134.44,0,0,0,0.00,,0
1984-10-13,82,83,81,83,"3,785,544",133.76,0,0,0,0.00,,0
1984-10-20,83,83,78,81,"3,593,553",131.01,0,0,0,0.00,,0
1984-10-27,80,82,79,82,"5,960,042",130.53,0,0,0,0.00,,0
1984-11-03,82,82,80,81,"1,651,739",129.71,0,0,0,0.00,,0
1984-11-10,81,83,81,82,"3,807,456",134.13,0,0,0,0.00,,0
1984-11-17,83,83,80,82,"4,257,173",132.61,0,0,0,0.00,,0
1984-11-24,82,82,80,80,"1,939,724",133.25,0,0,0,0.00,,0
1984-12-01,80,83,80,83,"5,464,414",135.54,0,0,0,0.00,,0
1984-12-08,83,88,83,84,"5,877,611",138.21,0,0,0,0.00,,0
1984-12-15,84,84,81,82,"3,909,711",138.19,0,0,0,0.00,,0
1984-12-22,82,86,81,82,"7,703,605",142.13,0,0,0,0.00,,0
1984-12-24,82,83,81,81,"1,693,479",142.13,0,0,0,0.00,,0
1985-01-05,81,81,80,80,"351,633",141.79,0,0,0,0.00,,0
1985-01-12,80,81,76,79,"5,242,166",141.05,0,0,0,0.00,,0
1985-01-19,79,79,77,77,"3,052,015",138.38,0,0,0,0.00,,0
1985-01-26,77,78,74,76,"4,840,446",138.60,0,0,0,0.00,,0
1985-02-02,76,78,76,77,"6,293,938",138.47,0,0,0,0.00,,0
1985-02-09,77,78,76,77,"4,570,199",136.01,0,0,0,0.00,,0
1985-02-16,77,78,76,77,"3,054,103",135.22,0,0,0,0.00,,0
1985-02-23,77,77,76,77,"3,973,360",134.82,0,0,0,0.00,,0
1985-03-02,77,81,77,80,"6,112,382",134.93,0,0,0,0.00,,0
1985-03-09,80,81,75,76,"6,995,120",133.38,0,0,0,0.00,,0
1985-03-16,76,81,76,80,"3,791,805",134.74,0,0,0,0.00,,0
1985-03-23,81,83,79,81,"8,311,921",134.05,0,0,0,0.00,,0
1985-03-30,81,82,79,81,"4,739,235",136.46,0,0,0,0.00,,0
1985-04-06,84,84,80,81,"3,041,582",138.41,0,0,0,0.00,,0
1985-04-13,81,85,80,81,"10,856,836",136.88,0,0,0,0.00,,0
1985-04-20,80,81,80,80,"3,889,887",135.91,0,0,0,0.00,,0
1985-04-27,80,80,79,80,"4,404,295",134.62,0,0,0,0.00,,0
1985-05-04,80,80,74,76,"6,934,601",133.96,0,0,0,0.00,,0
1985-05-11,76,77,75,76,"4,663,064",132.78,0,0,0,0.00,,0
1985-05-18,76,77,76,77,"3,081,231",131.87,0,0,0,0.00,,0
1985-05-25,76,77,76,76,"4,188,305",133.29,0,0,0,0.00,,0
1985-06-01,76,76,75,75,"2,807,854",134.24,0,0,0,0.00,,0
1985-06-08,75,75,72,73,"3,184,531",134.32,0,0,0,0.00,,0
1985-06-15,73,79,73,78,"6,411,844",139.84,0,0,0,0.00,,0
1985-06-22,78,80,74,74,"4,044,313",138.72,0,0,0,0.00,,0
1985-06-29,75,76,71,73,"9,710,112",136.58,0,0,0,0.00,,0
1985-07-06,72,73,72,72,"3,939,971",134.63,0,0,0,0.00,,0
1985-07-13,72,74,72,74,"1,941,810",136.59,0,0,0,0.00,,0
1985-07-20,74,74,72,73,"1,094,551",135.56,0,0,0,0.00,,0
1985-07-27,73,76,72,76,"8,528,954",136.25,0,0,0,0.00,,0
1985-08-03,76,80,76,79,"6,297,068",138.75,0,0,0,0.00,,0
1985-08-10,80,80,74,75,"3,867,975",135.57,0,0,0,0.00,,0
1985-08-17,75,78,75,77,"1,848,947",135.13,0,0,0,0.00,,0
1985-08-24,77,78,76,77,"3,296,177",136.65,0,0,0,0.00,,0
1985-08-31,77,80,77,78,"3,731,286",136.49,0,0,0,0.00,,0
1985-09-07,78,79,77,79,"3,266,962",135.09,0,0,0,0.00,,0
1985-09-14,79,80,78,79,"4,020,313",135.78,0,0,0,0.00,,0
1985-09-21,78,79,78,79,"2,620,038",137.13,0,0,0,0.00,,0
1985-09-28,79,80,79,80,"3,042,624",138.19,0,0,0,0.00,,0
1985-10-05,80,82,79,81,"1,878,164",140.02,0,0,0,0.00,,0
1985-10-12,81,81,79,80,"3,228,355",138.65,0,0,0,0.00,,0
1985-10-19,80,94,80,94,"62,063,969",139.87,0,0,0,0.00,,0
1985-10-26,95,102,93,100,"55,052,152",141.93,0,0,0,0.00,,0
1985-11-02,100,105,99,101,"51,677,715",141.11,0,0,0,0.00,,0
1985-11-09,102,106,100,104,"41,406,237",142.37,0,0,0,0.00,,0
1985-11-16,105,127,103,125,"83,744,255",147.52,0,0,0,0.00,,0
1985-11-23,127,129,115,118,"64,541,059",146.94,0,0,0,0.00,,0
1985-11-30,119,124,115,124,"63,009,312",150.16,0,0,0,0.00,,0
1985-12-07,123,123,114,115,"94,768,043",152.71,0,0,0,0.00,,0
1985-12-14,114,122,110,115,"54,525,221",158.07,0,0,0,0.00,,0
1985-12-21,112,121,107,110,"22,799,881",158.29,0,0,0,0.00,,0
1985-12-26,111,124,111,119,"17,938,564",158.29,0,0,0,0.00,,0
1986-01-04,117,117,115,115,"775,264",161.40,0,0,0,0.00,,0
1986-01-11,115,128,110,128,"48,686,214",160.21,0,0,0,0.00,,0
1986-01-18,129,129,115,121,"39,841,099",156.47,0,0,0,0.00,,0
1986-01-25,121,137,121,137,"65,272,502",155.55,0,0,0,0.00,,0
1986-02-01,140,157,138,155,"171,293,886",162.44,0,0,0,0.00,,0
1986-02-08,156,163,151,162,"73,939,190",165.74,0,0,0,0.00,,0
1986-02-15,160,163,155,158,"33,415,688",165.75,0,0,0,0.00,,0
1986-02-22,161,175,160,172,"55,490,390",174.86,0,0,0,0.00,,0
1986-02-28,170,176,163,168,"34,948,480",175.91,0,0,0,0.00,,0
1986-03-08,169,182,168,179,"86,200,479",184.39,0,0,0,0.00,,0
1986-03-15,182,185,172,178,"25,780,945",185.40,0,0,0,0.00,,0
1986-03-22,180,180,167,174,"17,533,714",190.10,0,0,0,0.00,,0
1986-03-29,174,208,174,205,"34,531,110",198.90,0,0,0,0.00,,0
1986-04-04,203,206,192,205,"25,774,686",206.44,0,0,0,0.00,,0
1986-04-12,205,212,196,209,"27,470,252",210.99,0,0,0,0.00,,0
1986-04-19,206,227,200,209,"20,706,768",209.28,0,0,0,0.00,,0
1986-04-26,207,211,186,197,"32,337,829",199.44,0,0,0,0.00,,0
1986-05-03,197,208,194,195,"29,719,875",204.81,0,0,0,0.00,,0
1986-05-10,192,195,189,191,"14,652,817",199.95,0,0,0,0.00,,0
1986-05-17,194,200,191,200,"12,563,879",204.17,0,0,0,0.00,,0
1986-05-24,200,214,200,213,"15,654,505",215.33,0,0,0,0.00,,0
1986-05-31,215,237,215,225,"36,227,719",231.06,0,0,0,0.00,,0
1986-06-07,220,223,215,219,"15,898,667",230.45,0,0,0,0.00,,0
1986-06-14,219,239,219,229,"16,802,272",238.91,0,0,0,0.00,,0
1986-06-21,230,236,220,228,"14,452,479",245.47,0,0,0,0.00,,0
1986-06-28,229,230,213,214,"16,224,215",243.56,0,0,0,0.00,,0
1986-07-05,216,253,215,249,"11,848,089",262.32,0,0,0,0.00,,0
1986-07-12,249,252,230,233,"36,958,116",256.27,0,0,0,0.00,,0
1986-07-19,234,235,227,231,"6,744,698",253.01,0,0,0,0.00,,0
1986-07-26,231,258,230,257,"14,222,925",269.58,0,0,0,0.00,,0
1986-08-02,264,273,253,258,"15,965,446",271.35,0,0,0,0.00,,0
1986-08-09,261,263,238,244,"5,537,453",267.29,0,0,0,0.00,,0
1986-08-16,240,264,240,264,"4,694,366",271.33,0,0,0,0.00,,0
1986-08-23,267,276,256,257,"6,246,983",271.99,0,0,0,0.00,,0
1986-08-30,258,258,248,258,"6,763,479",264.64,0,0,0,0.00,,0
1986-09-06,259,267,253,264,"5,858,829",261.14,0,0,0,0.00,,0
1986-09-13,264,283,264,274,"9,757,066",262.69,0,0,0,0.00,,0
1986-09-20,268,276,268,276,"3,836,671",265.94,0,0,0,0.00,,0
1986-09-27,275,275,265,265,"28,945,654",255.83,0,0,0,0.00,,0
1986-10-04,264,264,256,258,"20,790,244",253.64,0,0,0,0.00,,0
1986-10-11,258,262,253,254,"3,000,887",252.86,0,0,0,0.00,,0
1986-10-18,253,258,236,240,"10,780,666",238.27,0,0,0,0.00,,0
1986-10-25,243,246,220,234,"16,169,956",230.34,0,0,0,0.00,,0
1986-11-01,233,254,230,251,"7,487,616",244.41,0,0,0,0.00,,0
1986-11-08,252,255,244,248,"14,837,502",253.97,0,0,0,0.00,,0
1986-11-15,248,252,244,252,"5,880,741",253.98,0,0,0,0.00,,0
1986-11-22,253,273,252,268,"6,554,794",269.18,0,0,0,0.00,,0
1986-11-29,268,274,263,271,"50,368,215",268.98,0,0,0,0.00,,0
