일자,시가,고가,저가,종가,거래량,종합주가지수,투자자-개인(수량),투자자-외국인(수량),투자자-기관(수량),외국인보유비중,공매도수량,체결강도
Jun-20,"50,800","57,000","49,900","52,800","517,439,261","2,108.33","-8,998,521","7,375,130","1,481,585",55.00,,-1
Jul-20,"53,400","60,400","52,100","57,900","437,314,531","2,249.37","-34,626,025","47,259,404","-11,328,095",55.99,,-5
Aug-20,"57,800","59,900","54,000","54,000","401,697,954","2,326.17","33,911,843","-14,514,656","-19,761,653",55.79,,-11
Sep-20,"54,100","61,300","54,100","58,200","426,302,298","2,327.89","920,780","8,983,084","-11,678,748",55.86,,-3
Oct-20,"57,500","61,500","56,600","56,600","327,557,687","2,267.15","3,152,358","5,506,530","-8,255,996",56.00,,-7
Nov-20,"56,400","69,500","56,000","66,700","496,431,342","2,591.34","-19,371,901","23,708,482","-3,154,393",56.33,,4
Dec-20,"67,100","81,300","67,100","81,000","529,998,852","2,873.47","30,637,472","-24,976,384","-6,496,675",55.72,,1
Jan-21,"81,000","96,800","80,200","82,000","765,471,247","2,976.21","116,738,128","-52,396,527","-66,464,056",55.06,,-6
Feb-21,"81,700","86,400","81,000","82,500","432,953,240","3,012.95","37,902,816","-16,627,384","-22,586,834",54.74,,-4
Mar-21,"85,100","85,300","82,800","83,300","40,724,573","3,048.19","-6,011,069","2,462,350","2,917,568",54.81,,-11
