일자,현재가
2011/08/26,756.35
2011/08/29,753.95
2011/08/30,777.05
2011/08/31,788.1
2011/09/01,788.55
2011/09/02,781.1
2011/09/05,761.55
2011/09/06,747.45
2011/09/07,752.7
2011/09/08,765.3
2011/09/09,738.6
2011/09/12,711.35
2011/09/13,728.5
2011/09/14,721
2011/09/15,723.5
2011/09/16,732.95
2011/09/19,712.1
2011/09/20,717.75
2011/09/21,712.85
2011/09/22,664.05
2011/09/23,642.5
2011/09/26,627.4
2011/09/27,649.95
2011/09/28,634.75
2011/09/29,623.6
2011/09/30,614.55
2011/10/03,593.75
2011/10/04,564.15
2011/10/05,595.4
2011/10/06,598.8
2011/10/07,585.85
2011/10/10,614.3
2011/10/11,604.3
2011/10/12,611.1
2011/10/13,594.1
2011/10/14,620.55
2011/10/17,616.8
2011/10/18,619.9
2011/10/19,608.4
2011/10/20,584.4
2011/10/21,618.25
2011/10/24,638.5
2011/10/25,652.1
2011/10/26,646.05
2011/10/27,669.9
2011/10/28,668.35
2011/10/31,651.15
2011/11/01,635
2011/11/02,648.65
2011/11/03,662.1
2011/11/04,655.3
2011/11/07,661.9
2011/11/08,677.25
2011/11/09,654.85
2011/11/10,647.8
2011/11/11,662.8
2011/11/14,664.3
2011/11/15,667.05
2011/11/16,654.45
2011/11/17,603.7
2011/11/18,605.15
2011/11/21,585.8
2011/11/22,601.15
2011/11/23,589.85
2011/11/24,575.95
2011/11/25,570.1
2011/11/28,578.35
2011/11/29,581.75
2011/11/30,610
2011/12/01,627.65
2011/12/02,643.6
2011/12/05,644.5
2011/12/06,668.6
2011/12/07,685.45
2011/12/08,675.3
2011/12/09,686.5
2011/12/12,663
2011/12/13,664.15
2011/12/14,619.6
2011/12/15,620.65
2011/12/16,625.5
2011/12/19,617.7
2011/12/20,628.6
2011/12/21,634.1
2011/12/22,654.4
2011/12/23,666.25
2011/12/27,666.6
2011/12/28,647.15
2011/12/29,631
2011/12/30,656.15
2012/01/02,656
2012/01/03,663.5
2012/01/04,653.55
2012/01/05,644.4
2012/01/06,614
2012/01/09,617.85
2012/01/10,635.2
2012/01/11,645.65
2012/01/12,641.25
2012/01/13,635.05
2012/01/16,642
2012/01/17,655.5
2012/01/18,668.5
2012/01/19,678.4
2012/01/20,675.7
2012/01/23,688.85
2012/01/24,680.55
2012/01/25,693.35
2012/01/26,694.45
2012/01/27,690.15
2012/01/30,688.5
2012/01/31,686.35
2012/02/01,696.7
2012/02/02,707.65
2012/02/03,708.85
2012/02/06,705.95
2012/02/07,709.15
2012/02/08,715.9
2012/02/09,711.3
2012/02/10,703.05
2012/02/13,698.55
2012/02/14,687.25
2012/02/15,683.65
2012/02/16,696.6
2012/02/17,688.1
2012/02/20,695.85
2012/02/21,710.75
2012/02/22,717.75
2012/02/23,718.4
2012/02/24,710.75
2012/02/27,705.3
2012/02/28,719.75
2012/02/29,706.65
2012/03/01,715
2012/03/02,710.8
2012/03/05,705.35
2012/03/06,670
2012/03/07,685.35
2012/03/08,699.45
2012/03/09,709.95
2012/03/12,704.25
2012/03/13,708.85
2012/03/14,697.45
2012/03/15,709.9
2012/03/16,701.7
2012/03/19,707.6
2012/03/20,697.05
2012/03/21,688.65
2012/03/22,651.05
2012/03/23,659.9
2012/03/26,668.75
2012/03/27,663
2012/03/28,647.35
2012/03/29,644.55
2012/03/30,654.1
2012/04/02,663.3
2012/04/03,650.55
2012/04/04,632.75
2012/04/05,651.25
2012/04/09,650.1
2012/04/10,636.85
2012/04/11,638.85
2012/04/12,653.1
2012/04/13,647.2
2012/04/16,650.7
2012/04/17,661.95
2012/04/18,657.25
2012/04/19,663.3
2012/04/20,676.9
2012/04/23,670.9
2012/04/24,665.8
2012/04/25,655.1
2012/04/26,672.65
2012/04/27,681.5
2012/04/30,682.35
2012/05/01,681.05
2012/05/02,669.45
2012/05/03,661.35
2012/05/04,652.15
2012/05/07,647.8
2012/05/08,622.85
2012/05/09,613.65
2012/05/10,615.35
2012/05/11,603.4
2012/05/14,594.85
2012/05/15,601.1
2012/05/16,594.1
2012/05/17,605.85
2012/05/18,603.6
2012/05/21,610.8
2012/05/22,615.55
2012/05/23,591.1
2012/05/24,587.5
2012/05/25,590
2012/05/28,606.85
2012/05/29,603.55
2012/05/30,604.7
2012/05/31,612.1
2012/06/01,612.3
2012/06/04,612.25
2012/06/05,618.05
2012/06/06,631.25
2012/06/07,625.75
2012/06/08,612
2012/06/11,625.15
2012/06/12,624.25
2012/06/13,623.3
2012/06/14,634.9
2012/06/15,630.4
2012/06/18,633.15
2012/06/19,629.4
2012/06/20,619.5
2012/06/21,608.55
2012/06/22,607.2
2012/06/25,607.25
2012/06/26,593.7
2012/06/27,579.75
2012/06/28,563.9
2012/06/29,584.55
2012/07/02,584
2012/07/03,596.2
2012/07/04,595.05
2012/07/05,584
2012/07/06,580.35
2012/07/09,583.9
2012/07/10,576.6
2012/07/11,582.95
2012/07/12,574.8
2012/07/13,585.65
2012/07/16,577.85
2012/07/17,583.35
2012/07/18,577.55
2012/07/19,584.85
2012/07/20,576.1
2012/07/23,570.95
2012/07/24,561.6
2012/07/25,565.25
2012/07/26,569.9
2012/07/27,571.85
2012/07/30,588.35
2012/07/31,589
2012/08/01,582.25
2012/08/02,567.85
2012/08/03,578.2
2012/08/06,579.55
2012/08/07,588.2
2012/08/08,586.5
2012/08/09,586.7
2012/08/10,582.2
2012/08/13,574.7
2012/08/14,578.4
2012/08/15,578.05
2012/08/16,583.45
2012/08/17,605.1
2012/08/20,607.7
2012/08/21,624.2
2012/08/22,628.75
2012/08/23,656.6
2012/08/24,652.15
2012/08/27,654.75
2012/08/28,639.7
2012/08/29,634.85
2012/08/30,617.5
2012/08/31,627.95
2012/09/02,630.1
2012/09/03,636.2
2012/09/04,640.25
2012/09/05,646.5
2012/09/06,647
2012/09/07,654.75
2012/09/10,672.75
2012/09/11,674.9
2012/09/12,679.3
2012/09/13,689
2012/09/14,699.3
2012/09/17,689.1
2012/09/18,667.35
2012/09/19,673.05
2012/09/20,661.1
2012/09/21,671.55
2012/09/24,645.5
2012/09/25,640.85
2012/09/26,625.85
2012/09/27,635.4
2012/09/28,640.8
2012/09/30,629.85
2012/10/01,644
2012/10/02,654.2
2012/10/03,658.8
2012/10/04,666.05
2012/10/05,663.2
2012/10/08,656.95
2012/10/09,658.2
2012/10/10,649.9
2012/10/11,650.9
2012/10/12,639.05
2012/10/15,632.6
2012/10/16,638.95
2012/10/17,653.4
2012/10/18,647.2
2012/10/19,623
2012/10/22,622.65
2012/10/23,593.85
2012/10/24,592.75
2012/10/25,604.5
2012/10/26,595.4
2012/10/29,589.75
2012/10/30,596.15
2012/10/31,609.8
2012/11/01,612.45
2012/11/02,599.65
2012/11/04,602.35
2012/11/05,603
2012/11/06,620.15
2012/11/07,610.35
2012/11/08,614.35
2012/11/09,611.05
2012/11/12,608.05
2012/11/13,636.6
2012/11/14,641.55
2012/11/15,631.2
2012/11/16,626.45
2012/11/19,645.3
2012/11/20,638.35
2012/11/21,651.3
2012/11/22,655.5
2012/11/23,667.6
2012/11/26,661.2
2012/11/27,668.2
2012/11/28,671.7
2012/11/29,687.45
2012/11/30,688.2
2012/12/03,689
2012/12/04,682.7
2012/12/05,687.45
2012/12/06,697.05
2012/12/07,698
2012/12/10,704.75
2012/12/11,696.8
2012/12/12,701.15
2012/12/13,691.65
2012/12/14,702.05
2012/12/17,698.3
2012/12/18,690.95
2012/12/19,698.35
2012/12/20,680.25
2012/12/21,682.3
2012/12/24,684.55
2012/12/25,685.5
2012/12/26,692.4
2012/12/27,708.5
2012/12/28,700.3
2012/12/30,701.45
2012/12/31,700.5
2013/01/02,707.95
2013/01/03,688.5
2013/01/04,688.5
2013/01/07,670
2013/01/08,667.85
2013/01/09,688.2
2013/01/10,702.2
2013/01/11,701.45
2013/01/14,703.3
2013/01/15,713.35
2013/01/16,726.45
2013/01/17,726.15
2013/01/18,722.75
2013/01/20,719.4
2013/01/21,718.75
2013/01/22,729.9
2013/01/23,726.2
2013/01/24,726.7
2013/01/25,741
2013/01/28,740.55
2013/01/29,749.75
2013/01/30,751.4
2013/01/31,745.7
2013/02/01,756.4
2013/02/04,757.8
2013/02/05,765.45
2013/02/06,764.8
2013/02/07,750.45
2013/02/08,751.5
2013/02/11,758.6
2013/02/12,771.4
2013/02/13,772.05
2013/02/14,764.05
2013/02/15,753.15
2013/02/18,764.5
2013/02/19,764.15
2013/02/20,736.4
2013/02/21,733.6
2013/02/22,735.3
2013/02/25,749.05
2013/02/26,739.4
2013/02/27,745.65
2013/02/28,734.55
2013/03/01,720.4
2013/03/04,714.45
2013/03/05,740.65
2013/03/06,740.05
2013/03/07,759.05
2013/03/08,782.75
2013/03/11,779.2
2013/03/12,775.5
2013/03/13,771.25
2013/03/14,770.75
2013/03/15,775.65
2013/03/18,764.85
2013/03/19,739
2013/03/20,758.2
2013/03/21,756.85
2013/03/22,761.55
2013/03/25,757.35
2013/03/26,761.4
2013/03/27,768.3
2013/03/28,768.25
2013/04/01,783.95
2013/04/02,769.4
2013/04/03,755.45
2013/04/04,725.45
2013/04/05,723.9
2013/04/08,729.8
2013/04/09,733
2013/04/10,720.85
2013/04/11,733.35
2013/04/12,709.1
2013/04/15,665.75
2013/04/16,678.2
2013/04/17,661.4
2013/04/18,669.8
2013/04/19,677.05
2013/04/22,683.05
2013/04/23,673.35
2013/04/24,667.65
2013/04/25,681.4
2013/04/26,681.95
2013/04/29,699.2
2013/04/30,697.8
2013/05/01,684.75
2013/05/02,693.3
2013/05/03,693.3
2013/05/06,697.1
2013/05/07,680.6
2013/05/08,698.25
2013/05/09,714.75
2013/05/10,705.7
2013/05/13,718.7
2013/05/14,727.15
2013/05/15,729.05
2013/05/16,740.75
2013/05/17,740.25
2013/05/20,750.75
2013/05/21,748.1
2013/05/22,752.15
2013/05/23,738.65
2013/05/24,726.45
2013/05/27,736.6
2013/05/28,757
2013/05/29,750.1
2013/05/30,760.55
2013/05/31,753.65
2013/06/03,759.05
2013/06/04,751.05
2013/06/05,756.45
2013/06/06,762.3
2013/06/07,761.2
2013/06/10,769.4
2013/06/11,752.5
2013/06/12,757.05
2013/06/13,731.05
2013/06/14,731.7
2013/06/17,717.85
2013/06/18,708.35
2013/06/19,696.4
2013/06/20,665.1
2013/06/21,674.75
2013/06/24,657.65
2013/06/25,668.8
2013/06/26,633.25
2013/06/27,650.7
2013/06/28,660.7
2013/07/01,688.2
2013/07/02,688.9
2013/07/03,685.7
2013/07/04,676.3
2013/07/05,677.55
2013/07/08,695.4
2013/07/09,697.35
2013/07/10,713.8
2013/07/11,718.2
2013/07/12,722.9
2013/07/15,732.25
2013/07/16,735.6
2013/07/17,734.5
2013/07/18,747.5
2013/07/19,749.75
2013/07/22,750.45
2013/07/23,736.85
2013/07/24,745.3
2013/07/25,740.75
2013/07/26,724
2013/07/29,744.65
2013/07/30,728.65
2013/07/31,726.35
2013/08/01,731.85
2013/08/02,729.7
2013/08/05,735.2
2013/08/06,722.8
2013/08/07,723.15
2013/08/08,738.55
2013/08/09,741
2013/08/12,737.6
2013/08/13,738.9
2013/08/14,740.35
2013/08/15,761.65
2013/08/16,763.05
2013/08/19,752.9
2013/08/20,749.65
2013/08/21,746.9
2013/08/22,755.05
2013/08/23,750.85
2013/08/26,746.05
2013/08/27,749.15
2013/08/28,746.05
2013/08/29,738.3
2013/08/30,723.85
2013/09/02,716.25
2013/09/03,717.95
2013/09/04,698.25
2013/09/05,687.2
2013/09/06,696.85
2013/09/09,683
2013/09/10,692.65
2013/09/11,691.2
2013/09/12,692.8
2013/09/13,699.1
2013/09/16,706.05
2013/09/17,706.95
2013/09/18,703.1
2013/09/19,738.2
2013/09/20,721.95
2013/09/23,717.95
2013/09/24,721.3
2013/09/25,723.25
2013/09/26,723.45
2013/09/27,731.8
2013/09/30,725.95
2013/10/01,718.9
2013/10/02,721.2
2013/10/03,700.2
2013/10/04,701.95
2013/10/07,705.35
2013/10/08,714.9
2013/10/09,704.1
2013/10/10,712.55
2013/10/11,713.3
2013/10/14,715.25
2013/10/15,706.3
2013/10/16,713.55
2013/10/17,737.9
2013/10/18,740.65
2013/10/21,750.25
2013/10/22,752.9
2013/10/23,746.1
2013/10/24,747.8
2013/10/25,747.9
2013/10/28,750.45
2013/10/29,747.05
2013/10/30,749.5
2013/10/31,736.8
2013/11/01,738.25
2013/11/04,749.5
2013/11/05,750.3
2013/11/06,764.35
2013/11/07,759.15
2013/11/08,757.9
2013/11/11,754.55
2013/11/12,742.35
2013/11/13,735.45
2013/11/14,739.8
2013/11/15,732.65
2013/11/18,716.75
2013/11/19,721.9
2013/11/20,713.85
2013/11/21,713.25
2013/11/22,716.35
2013/11/25,722.15
2013/11/26,718.45
2013/11/27,715.95
2013/11/28,723.25
2013/11/29,719.65
2013/12/02,713.4
2013/12/03,714.8
2013/12/04,729.25
2013/12/05,736.85
2013/12/06,736.15
2013/12/09,735
2013/12/10,738.45
2013/12/11,738.55
2013/12/12,720.25
2013/12/13,716.2
2013/12/16,716.35
2013/12/17,701.05
2013/12/18,699.45
2013/12/19,696.3
2013/12/20,698.75
2013/12/23,695.65
2013/12/24,695.45
2013/12/25,697.5
2013/12/26,700.75
2013/12/27,711.95
2013/12/30,710.8
2013/12/31,711
2014/01/02,730.25
2014/01/03,731.2
2014/01/06,738.5
2014/01/07,741.7
2014/01/08,738.3
2014/01/09,736.5
2014/01/10,746.05
2014/01/13,740
2014/01/14,738.9
2014/01/15,744
2014/01/16,743.9
2014/01/17,748.55
2014/01/20,748.55
2014/01/21,748.05
2014/01/22,748.85
2014/01/23,745.9
2014/01/24,734.8
2014/01/27,722.55
2014/01/28,716.5
2014/01/29,711.15
2014/01/30,706.85
2014/01/31,703.2
2014/02/03,702.7
2014/02/04,700.1
2014/02/05,707.1
2014/02/06,710.35
2014/02/07,708.8
2014/02/10,716.75
2014/02/11,716.35
2014/02/12,729.05
2014/02/13,731.1
2014/02/14,737.6
2014/02/17,740
2014/02/18,735.25
2014/02/19,735.4
2014/02/20,736.3
2014/02/21,740
2014/02/24,742.3
2014/02/25,738.55
2014/02/26,733.3
2014/02/27,743.85
2014/02/28,744.45
2014/03/03,750
2014/03/04,763.8
2014/03/05,772.85
2014/03/06,781.55
2014/03/07,781.8
2014/03/10,776.85
2014/03/11,770.5
2014/03/12,777.15
2014/03/13,778.95
2014/03/14,773.25
2014/03/17,776.4
2014/03/18,771.4
2014/03/19,768.2
2014/03/20,771.65
2014/03/21,789.3
2014/03/24,794.35
2014/03/25,789.4
2014/03/26,781.15
2014/03/27,760.5
2014/03/28,773.7
2014/03/31,777.1
2014/04/01,781.95
2014/04/02,787.8
2014/04/03,788.85
2014/04/04,790.75
2014/04/07,767.65
2014/04/08,775.85
2014/04/09,782.55
2014/04/10,792.3
2014/04/11,806.8
2014/04/14,811.5
2014/04/15,795.9
2014/04/16,802.3
2014/04/17,807.1
2014/04/21,777.8
2014/04/22,783.65
2014/04/23,786
2014/04/24,802.3
2014/04/25,811.2
2014/04/28,800.7
2014/04/29,807.9
2014/04/30,812.5
2014/05/01,814.15
2014/05/02,812.4
2014/05/05,816.5
2014/05/06,818.4
2014/05/07,796.7
2014/05/08,804.05
2014/05/09,799.75
2014/05/12,808.15
2014/05/13,817.3
2014/05/14,828.8
2014/05/15,812.1
2014/05/16,815
2014/05/19,815.6
2014/05/20,825.85
2014/05/21,828.05
2014/05/22,836.45
2014/05/23,831.45
2014/05/26,833.85
2014/05/27,830.65
2014/05/28,839.85
2014/05/29,834.5
2014/05/30,836.35
2014/06/02,832.65
2014/06/03,836.7
2014/06/04,837.15
2014/06/05,839.45
2014/06/06,844.25
2014/06/09,841.6
2014/06/10,854.8
2014/06/11,860.15
2014/06/12,819.4
2014/06/13,812.6
2014/06/16,809.1
2014/06/17,816.7
2014/06/18,822.65
2014/06/19,838.6
2014/06/20,822.2
2014/06/23,822.65
2014/06/24,830.4
2014/06/25,833.25
2014/06/26,834.65
2014/06/27,842.85
2014/06/30,843.15
2014/07/01,854
2014/07/02,857.4
2014/07/03,861.9
2014/07/04,865.1
2014/07/07,868.25
2014/07/08,872.9
2014/07/09,872.7
2014/07/10,873.6
2014/07/11,875.3
2014/07/14,872
2014/07/15,868.55
2014/07/16,876.75
2014/07/17,885.1
2014/07/18,881.5
2014/07/21,877.55
2014/07/22,875.25
2014/07/23,874.3
2014/07/24,870.95
2014/07/25,879.8
2014/07/28,881.55
2014/07/29,878.3
2014/07/30,879.15
2014/07/31,872.3
2014/08/01,864.55
2014/08/04,855.1
2014/08/05,848.35
2014/08/06,848.9
2014/08/07,856.05
2014/08/08,860.5
2014/08/11,874.7
2014/08/12,878
2014/08/13,880.55
2014/08/14,886.15
2014/08/15,894.5
2014/08/18,894.9
2014/08/19,880.8
2014/08/20,868.45
2014/08/21,879.9
2014/08/22,887.6
2014/08/25,889.75
2014/08/26,888.7
2014/08/27,894.75
2014/08/28,898.1
2014/08/29,909.55
2014/09/01,907.8
2014/09/02,883.25
2014/09/03,875.95
2014/09/04,887.35
2014/09/05,891.45
2014/09/08,886.4
2014/09/09,860.65
2014/09/10,849.05
2014/09/11,833.2
2014/09/12,836.05
2014/09/15,835.9
2014/09/16,844.3
2014/09/17,839.05
2014/09/18,831.65
2014/09/19,812.6
2014/09/22,803.15
2014/09/23,815.8
2014/09/24,820.05
2014/09/25,803
2014/09/26,783.8
2014/09/28,785.25
2014/09/29,789.5
2014/09/30,775.15
2014/10/01,784.55
2014/10/02,768.65
2014/10/03,754.55
2014/10/06,766.1
2014/10/07,787.7
2014/10/08,796.45
2014/10/09,800.5
2014/10/10,785.05
2014/10/13,785.95
2014/10/14,795.1
2014/10/15,764.25
2014/10/16,746
2014/10/17,756.7
2014/10/20,762.3
2014/10/21,776
2014/10/22,776.7
2014/10/23,779.3
2014/10/24,780.9
2014/10/27,787.15
2014/10/28,793.35
2014/10/29,800.7
2014/10/30,780.7
2014/10/31,791.8
2014/11/03,804.4
2014/11/04,790.65
2014/11/05,760.5
2014/11/06,752.6
2014/11/07,772.55
2014/11/10,766.25
2014/11/11,772.7
2014/11/12,773.65
2014/11/13,770.85
2014/11/14,771.35
2014/11/17,768.7
2014/11/18,776.7
2014/11/19,769.95
2014/11/20,767.15
2014/11/21,794.9
2014/11/23,791.35
2014/11/24,790.1
2014/11/25,796.85
2014/11/26,802.5
2014/11/27,805.1
2014/11/28,813.3
2014/12/01,808.1
2014/12/02,803.75
2014/12/03,797.55
2014/12/04,801.9
2014/12/05,802.7
2014/12/08,797.8
2014/12/09,814.5
2014/12/10,819.45
2014/12/11,819.6
2014/12/12,816.55
2014/12/15,802.55
2014/12/16,784
2014/12/17,787.9
2014/12/18,792.15
2014/12/19,805.1
2014/12/22,811.35
2014/12/23,814.05
2014/12/24,807.8
2014/12/26,818.6
2014/12/29,810.9
2014/12/30,804.2
2014/12/31,802.8
2015/01/01,792
2015/01/02,794.85
2015/01/05,795.9
2015/01/06,802.1
2015/01/07,790.4
2015/01/08,793.35
2015/01/09,800.15
2015/01/12,814.1
2015/01/13,815.35
2015/01/14,767.25
2015/01/15,766.35
2015/01/16,754.3
2015/01/19,756.25
2015/01/20,779.6
2015/01/21,764.7
2015/01/22,773.55
2015/01/23,774.1
2015/01/26,779.35
2015/01/27,781.8
2015/01/28,796.3
2015/01/29,773.3
2015/01/30,772.4
2015/02/02,788.1
2015/02/03,786
2015/02/04,790.5
2015/02/05,795.75
2015/02/06,781.3
2015/02/09,779.65
2015/02/10,765.7
2015/02/11,766.55
2015/02/12,779.35
2015/02/13,794.45
2015/02/17,783.25
2015/02/18,776.6
2015/02/19,787.2
2015/02/20,779.2
2015/02/23,785.4
2015/02/24,790.35
2015/02/25,809.3
2015/02/26,811.05
2015/02/27,819.5
2015/03/02,830.9
2015/03/03,831.65
2015/03/04,832.1
2015/03/05,825.05
2015/03/06,818.15
2015/03/08,823.15
2015/03/09,805.3
2015/03/10,790.75
2015/03/11,786.35
2015/03/12,789.65
2015/03/13,788.7
2015/03/15,781.05
2015/03/16,781.05
2015/03/17,762.15
2015/03/18,764.65
2015/03/19,766.75
2015/03/20,779.1
2015/03/23,770.6
2015/03/24,763.7
2015/03/25,765.2
2015/03/26,773.35
2015/03/27,741
2015/03/30,729
2015/03/31,733.6
2015/04/01,748.85
2015/04/02,746.3
2015/04/03,746.3
2015/04/06,769.5
2015/04/07,769
2015/04/08,753.5
2015/04/09,762.4
2015/04/10,776.05
2015/04/13,771.4
2015/04/14,763.1
2015/04/15,767.1
2015/04/16,778.9
2015/04/17,782.95
2015/04/20,772.6
2015/04/21,774.55
2015/04/22,755.9
2015/04/23,769.9
2015/04/24,770.25
2015/04/27,782.85
2015/04/28,780.5
2015/04/29,784.75
2015/04/30,776.75
2015/05/01,773.75
2015/05/04,782.65
2015/05/05,794.95
2015/05/06,793.85
2015/05/07,785.75
2015/05/08,802.35
2015/05/11,781.65
2015/05/12,785.15
2015/05/13,789.4
2015/05/14,779.5
2015/05/15,794.95
2015/05/18,793.65
2015/05/19,775.15
2015/05/20,775.9
2015/05/21,776.1
2015/05/22,784
2015/05/25,788
2015/05/26,780.4
2015/05/27,785.6
2015/05/28,785.6
2015/05/29,777.1
2015/06/01,772.75
2015/06/02,768.2
2015/06/03,757.45
2015/06/04,755.3
2015/06/05,750.95
2015/06/08,742.8
2015/06/09,739.9
2015/06/10,743.5
2015/06/11,743.1
2015/06/12,738.15
2015/06/15,734.15
2015/06/16,733.75
2015/06/17,719.75
2015/06/18,718.3
2015/06/19,707.4
2015/06/22,695.45
2015/06/23,695.75
2015/06/24,695.7
2015/06/25,679.35
2015/06/26,678.6
2015/06/29,666.45
2015/06/30,672.65
2015/07/01,697.45
2015/07/02,694.15
2015/07/03,685
2015/07/06,676.15
2015/07/07,652.4
2015/07/08,653.5
2015/07/09,638
2015/07/10,650.35
2015/07/13,658.95
2015/07/14,657.1
2015/07/15,642.9
2015/07/16,631.95
2015/07/17,619
2015/07/20,612.05
2015/07/21,629.45
2015/07/22,626.75
2015/07/23,617.85
2015/07/24,622.6
2015/07/27,613.1
2015/07/28,619.7
2015/07/29,615.6
2015/07/30,620.55
2015/07/31,610.85
2015/08/03,603.2
2015/08/04,598.6
2015/08/05,593
2015/08/06,599.8
2015/08/07,596.9
2015/08/10,606.2
2015/08/11,599.35
2015/08/12,623.1
2015/08/13,615.7
2015/08/14,617.5
2015/08/17,613.8
2015/08/18,597
2015/08/19,609.75
2015/08/20,623.25
2015/08/21,604.45
2015/08/24,575.05
2015/08/25,540.1
2015/08/26,529.65
2015/08/27,567.9
2015/08/28,590.15
2015/08/31,599.9
2015/09/01,579.2
2015/09/02,583.6
2015/09/03,581.55
2015/09/04,577.15
2015/09/07,582.9
2015/09/08,586.55
2015/09/09,577.95
2015/09/10,592.5
2015/09/11,591
2015/09/14,587.8
2015/09/15,600.45
2015/09/16,611.95
2015/09/17,599.2
2015/09/18,610.85
2015/09/21,616.1
2015/09/22,609.15
2015/09/23,645.7
2015/09/24,656.45
2015/09/25,667.6
2015/09/28,651.85
2015/09/29,657.7
2015/09/30,650.95
2015/10/01,679.4
2015/10/02,697.6
2015/10/05,689.2
2015/10/06,707.7
2015/10/07,699.5
2015/10/08,703.15
2015/10/09,708.15
2015/10/12,694.65
2015/10/13,685.35
2015/10/14,700.85
2015/10/15,705
2015/10/16,699.4
2015/10/19,688.1
2015/10/20,694.85
2015/10/21,677.15
2015/10/22,685.6
2015/10/23,693.85
2015/10/26,683.9
2015/10/27,678.75
2015/10/28,686.1
2015/10/29,670.8
2015/10/30,677.25
2015/11/02,650.35
2015/11/03,644
2015/11/04,629.3
2015/11/05,606.3
2015/11/06,612.95
2015/11/09,599
2015/11/10,597.8
2015/11/11,577
2015/11/12,558.7
2015/11/13,539.25
2015/11/16,551.55
2015/11/17,546.5
2015/11/18,532.05
2015/11/19,541
2015/11/20,558.9
2015/11/23,541.35
2015/11/24,542.25
2015/11/25,552
2015/11/26,558.65
2015/11/27,550.65
2015/11/30,543.2
2015/12/01,539.2
2015/12/02,527.55
2015/12/03,536.8
2015/12/04,566.85
2015/12/07,555.3
2015/12/08,547.9
2015/12/09,552.35
2015/12/10,542.25
2015/12/11,544.8
2015/12/14,548.7
2015/12/15,566.95
2015/12/16,571.85
2015/12/17,557.45
2015/12/18,558.95
2015/12/21,553.4
2015/12/22,554.65
2015/12/23,553.2
2015/12/24,559.25
2015/12/28,551.4
2015/12/29,558.4
2015/12/30,548.95
2015/12/31,562
2016/01/04,539.8
2016/01/05,535.05
2016/01/06,508.2
2016/01/07,493
2016/01/08,493.6
2016/01/11,479.25
2016/01/12,469.55
2016/01/13,486.65
2016/01/14,491.25
2016/01/15,487.05
2016/01/18,495.55
2016/01/19,494.9
2016/01/20,489
2016/01/21,499
2016/01/22,499.85
2016/01/25,491.15
2016/01/26,493.4
2016/01/27,502.25
2016/01/28,492
2016/01/29,498.5
2016/02/01,502.35
2016/02/02,491.3
2016/02/03,515.55
2016/02/04,515.6
2016/02/05,498.7
2016/02/08,518.1
2016/02/09,516.85
2016/02/10,524.7
2016/02/11,524.45
2016/02/12,527
2016/02/15,513.2
2016/02/16,509.6
2016/02/17,515.9
2016/02/18,504.85
2016/02/19,499.05
2016/02/22,498.65
2016/02/23,500.05
2016/02/24,487.55
2016/02/25,483.55
2016/02/26,482.45
2016/02/29,495.65
2016/03/01,517.35
2016/03/02,515.3
2016/03/03,542.2
2016/03/04,563
2016/03/07,577.6
2016/03/08,566.85
2016/03/09,566.15
2016/03/10,573.95
2016/03/11,579.95
2016/03/14,572.8
2016/03/15,570.7
2016/03/16,577.5
2016/03/17,597.8
2016/03/18,590.05
2016/03/21,602.95
2016/03/22,605.6
2016/03/23,583.1
2016/03/24,572.65
2016/03/28,567
2016/03/29,573.2
2016/03/30,566.35
2016/03/31,564
2016/04/01,560.9
2016/04/04,552.4
2016/04/05,543.65
2016/04/06,537.95
2016/04/07,533.8
2016/04/08,538.65
2016/04/11,545.5
2016/04/12,544.15
2016/04/13,542.5
2016/04/14,560.9
2016/04/15,568.25
2016/04/18,568
2016/04/19,582.15
2016/04/20,597.05
2016/04/21,610.05
2016/04/22,606.2
2016/04/25,605.6
2016/04/26,604.5
2016/04/27,609.65
2016/04/28,624.35
2016/04/29,627.65
2016/05/02,624.75
2016/05/03,608.85
2016/05/04,596.45
2016/05/05,600.7
2016/05/06,607.2
2016/05/09,584.1
2016/05/10,592.2
2016/05/11,608.05
2016/05/12,596.65
2016/05/13,592.4
2016/05/16,591
2016/05/17,584.6
2016/05/18,574.15
2016/05/19,558.45
2016/05/20,558.9
2016/05/23,550.25
2016/05/24,537.95
2016/05/25,530.85
2016/05/26,543.65
2016/05/27,539
2016/05/30,542.15
2016/05/31,547.35
2016/06/01,546.75
2016/06/02,534.45
2016/06/03,549.35
2016/06/06,557
2016/06/07,552.15
2016/06/08,561.2
2016/06/09,560.6
2016/06/10,545.95
2016/06/13,545.85
2016/06/14,535.75
2016/06/15,532.55
2016/06/16,534.95
2016/06/17,529.65
2016/06/20,548.45
2016/06/21,551.35
2016/06/22,562.25
2016/06/23,565.9
2016/06/24,546.45
2016/06/27,557.4
2016/06/28,569.95
2016/06/29,590.55
2016/06/30,597.35
2016/07/01,605.65
2016/07/04,615.7
2016/07/05,602.65
2016/07/06,607.55
2016/07/07,612.35
2016/07/08,617.1
2016/07/11,625.75
2016/07/12,628.95
2016/07/13,644.2
2016/07/14,651.1
2016/07/15,647.4
2016/07/18,646.05
2016/07/19,656.4
2016/07/20,676
2016/07/21,685.45
2016/07/22,686.05
2016/07/25,688.75
2016/07/26,692.8
2016/07/27,703.9
2016/07/28,698.65
2016/07/29,709.75
2016/08/01,716.25
2016/08/02,717.7
